health,fault,fault_prob,anom_flag,risk,risk_level,timestamp
86.51926666666655,0,0.013333333333333334,1,23.6217733333334,LOW,2025-11-22 09:46:41
92.70499999999991,0,0.006666666666666667,1,19.643666666666718,LOW,2025-11-22 09:46:42
87.50620000000002,0,0.006666666666666667,1,22.762946666666654,LOW,2025-11-22 09:46:43
88.0888666666666,0,0.03333333333333333,1,23.480013333333375,LOW,2025-11-22 09:46:44
88.50073333333339,0,0.0,1,21.899559999999973,LOW,2025-11-22 09:46:45
72.76333333333332,0,0.006666666666666667,1,31.60866666666667,LOW,2025-11-22 09:46:46
65.39040000000008,0,0.04,1,37.36575999999995,LOW,2025-11-22 09:46:47
83.77039999999997,0,0.38666666666666666,1,40.204426666666684,MEDIUM,2025-11-22 09:46:48
80.86013333333334,0,0.3466666666666667,1,40.350586666666665,MEDIUM,2025-11-22 09:46:49
84.60940000000001,0,0.38,1,39.43435999999999,LOW,2025-11-22 09:46:50
92.69319999999999,0,0.006666666666666667,1,19.650746666666674,LOW,2025-11-22 09:46:51
84.52660000000002,0,0.38666666666666666,1,39.75070666666666,LOW,2025-11-22 09:46:52
76.91473333333334,0,0.006666666666666667,1,29.117826666666666,LOW,2025-11-22 09:46:53
65.7661333333334,0,0.46,1,53.940319999999964,MEDIUM,2025-11-22 09:46:54
82.72193333333341,0,0.32,1,38.16683999999996,LOW,2025-11-22 09:46:55
82.48520000000002,0,0.38666666666666666,1,40.97554666666665,MEDIUM,2025-11-22 09:46:56
95.72760000000005,0,0.006666666666666667,1,17.830106666666634,LOW,2025-11-22 09:46:58
80.90586666666668,0,0.26666666666666666,1,37.123146666666656,LOW,2025-11-22 09:46:59
63.65546666666674,0,0.41333333333333333,1,53.34005333333329,MEDIUM,2025-11-22 09:47:00
87.05866666666674,0,0.013333333333333334,1,23.29813333333329,LOW,2025-11-22 09:47:01
73.01013333333331,0,0.19333333333333333,1,38.92725333333334,LOW,2025-11-22 09:47:02
64.07140000000007,0,0.24,1,46.15715999999996,MEDIUM,2025-11-22 09:47:03
69.20986666666668,0,0.06,1,35.874079999999985,LOW,2025-11-22 09:47:04
84.0495333333333,0,0.4266666666666667,1,41.63694666666669,MEDIUM,2025-11-22 09:47:05
87.29599999999992,0,0.02666666666666667,1,23.689066666666715,LOW,2025-11-22 09:47:06
88.00913333333331,0,0.013333333333333334,1,22.727853333333346,LOW,2025-11-22 09:47:07
70.9604,0,0.03333333333333333,1,33.75709333333333,LOW,2025-11-22 09:47:08
66.4089333333334,0,0.48,1,54.35463999999996,MEDIUM,2025-11-22 09:47:09
94.83613333333335,0,0.006666666666666667,1,18.364986666666656,LOW,2025-11-22 09:47:10
64.18346666666667,0,0.3,1,48.48992,MEDIUM,2025-11-22 09:47:11
70.74440000000003,0,0.02666666666666667,1,33.62002666666665,LOW,2025-11-22 09:47:12
83.74546666666667,0,0.38,1,39.95272,LOW,2025-11-22 09:47:13
84.88166666666676,0,0.38,1,39.270999999999944,LOW,2025-11-22 09:47:14
70.18226666666665,0,0.1,1,36.89064000000001,LOW,2025-11-22 09:47:15
65.7270666666667,0,0.38666666666666666,1,51.03042666666665,MEDIUM,2025-11-22 09:47:16
69.30153333333334,0,0.3333333333333333,1,46.75241333333332,MEDIUM,2025-11-22 09:47:17
87.4405999999999,0,0.02666666666666667,1,23.602306666666728,LOW,2025-11-22 09:47:19
84.0825333333334,0,0.38,1,39.75047999999996,LOW,2025-11-22 09:47:20
75.81773333333335,0,0.013333333333333334,1,30.042693333333325,LOW,2025-11-22 09:47:21
84.78259999999993,0,0.14,1,29.730440000000044,LOW,2025-11-22 09:47:22
88.6247333333333,0,0.02,1,22.625160000000022,LOW,2025-11-22 09:47:23
65.63686666666672,0,0.4266666666666667,1,52.684546666666634,MEDIUM,2025-11-22 09:47:24
90.43406666666675,0,0.3,1,32.73955999999995,LOW,2025-11-22 09:47:25
66.51840000000003,0,0.4533333333333333,1,53.22229333333331,MEDIUM,2025-11-22 09:47:26
88.75986666666665,0,0.2733333333333333,1,32.67741333333334,LOW,2025-11-22 09:47:27
85.09339999999996,0,0.32,1,36.74396000000002,LOW,2025-11-22 09:47:28
83.56713333333335,0,0.38666666666666666,1,40.326386666666664,MEDIUM,2025-11-22 09:47:29
80.4733333333334,0,0.06,1,29.115999999999964,LOW,2025-11-22 09:47:30
85.31039999999996,0,0.04666666666666667,1,25.68042666666669,LOW,2025-11-22 09:47:31
72.75413333333329,0,0.26666666666666666,1,42.014186666666696,MEDIUM,2025-11-22 09:47:32
86.1517333333333,0,0.26,1,33.70896000000002,LOW,2025-11-22 09:47:33
78.49166666666665,0,0.006666666666666667,1,28.17166666666668,LOW,2025-11-22 09:47:34
74.53873333333331,0,0.006666666666666667,1,30.543426666666683,LOW,2025-11-22 09:47:35
77.94466666666668,0,0.013333333333333334,1,28.766533333333328,LOW,2025-11-22 09:47:36
65.17000000000006,0,0.14666666666666667,1,41.76466666666663,MEDIUM,2025-11-22 09:47:37
63.889466666666706,0,0.06,1,39.066319999999976,LOW,2025-11-22 09:47:38
69.6380666666667,0,0.37333333333333335,1,48.150493333333316,MEDIUM,2025-11-22 09:47:39
69.21500000000002,0,0.07333333333333333,1,36.40433333333333,LOW,2025-11-22 09:47:41
87.80573333333331,0,0.04,1,23.91656000000002,LOW,2025-11-22 09:47:42
72.95713333333332,0,0.03333333333333333,1,32.559053333333345,LOW,2025-11-22 09:47:43
64.94960000000005,0,0.42,1,52.830239999999975,MEDIUM,2025-11-22 09:47:44
88.65686666666662,0,0.06,1,24.205880000000032,LOW,2025-11-22 09:47:45
89.75833333333337,0,0.0,1,21.144999999999975,LOW,2025-11-22 09:47:46
85.90026666666661,0,0.22666666666666666,1,32.5265066666667,LOW,2025-11-22 09:47:47
86.82953333333326,0,0.006666666666666667,1,23.16894666666671,LOW,2025-11-22 09:47:48
90.29966666666668,0,0.29333333333333333,1,32.55353333333333,LOW,2025-11-22 09:47:49
83.62740000000002,0,0.42,1,41.62355999999999,MEDIUM,2025-11-22 09:47:50
75.36866666666666,0,0.24666666666666667,1,39.64546666666668,LOW,2025-11-22 09:47:51
86.80259999999997,0,0.07333333333333333,1,25.851773333333348,LOW,2025-11-22 09:47:52
65.20133333333342,0,0.02666666666666667,1,36.94586666666662,LOW,2025-11-22 09:47:53
80.07313333333336,0,0.26666666666666666,1,37.622786666666656,LOW,2025-11-22 09:47:54
80.32226666666666,0,0.31333333333333335,1,39.33997333333333,LOW,2025-11-22 09:47:55
87.99833333333324,0,0.04,1,23.80100000000006,LOW,2025-11-22 09:47:56
64.31640000000003,0,0.31333333333333335,1,48.94349333333332,MEDIUM,2025-11-22 09:47:57
86.68426666666673,0,0.006666666666666667,1,23.25610666666663,LOW,2025-11-22 09:47:58
70.97039999999994,0,0.006666666666666667,1,32.684426666666695,LOW,2025-11-22 09:47:59
72.76846666666664,0,0.013333333333333334,1,31.87225333333335,LOW,2025-11-22 09:48:00
77.41213333333339,0,0.013333333333333334,1,29.0860533333333,LOW,2025-11-22 09:48:01
95.17780000000006,0,0.0,1,17.893319999999967,LOW,2025-11-22 09:48:02
82.97160000000007,0,0.32,1,38.01703999999996,LOW,2025-11-22 09:48:04
82.66046666666665,0,0.3333333333333333,1,38.737053333333336,LOW,2025-11-22 09:48:05
81.40933333333341,0,0.02666666666666667,1,27.22106666666662,LOW,2025-11-22 09:48:06
84.72406666666666,0,0.31333333333333335,1,36.698893333333345,LOW,2025-11-22 09:48:07
77.32946666666666,0,0.3,1,40.602320000000006,MEDIUM,2025-11-22 09:48:08
84.44186666666668,0,0.37333333333333335,1,39.26821333333332,LOW,2025-11-22 09:48:09
88.16086666666666,0,0.006666666666666667,1,22.37014666666667,LOW,2025-11-22 09:48:10
83.22733333333339,0,0.32666666666666666,1,38.130266666666635,LOW,2025-11-22 09:48:11
65.73213333333338,0,0.11333333333333333,1,40.09405333333331,MEDIUM,2025-11-22 09:48:12
87.60493333333338,0,0.0,1,22.437039999999975,LOW,2025-11-22 09:48:13
83.10166666666672,0,0.3466666666666667,1,39.005666666666635,LOW,2025-11-22 09:48:14
66.46206666666673,0,0.4266666666666667,1,52.18942666666663,MEDIUM,2025-11-22 09:48:15
87.27426666666662,0,0.006666666666666667,1,22.902106666666693,LOW,2025-11-22 09:48:16
81.78540000000005,0,0.006666666666666667,1,26.195426666666634,LOW,2025-11-22 09:48:17
81.7067333333333,0,0.03333333333333333,1,27.30929333333335,LOW,2025-11-22 09:48:18
86.60566666666668,0,0.04666666666666667,1,24.90326666666666,LOW,2025-11-22 09:48:19
84.42953333333323,0,0.23333333333333334,1,33.675613333333395,LOW,2025-11-22 09:48:20
73.8390666666667,0,0.006666666666666667,1,30.96322666666665,LOW,2025-11-22 09:48:21
85.23473333333327,0,0.25333333333333335,1,33.99249333333337,LOW,2025-11-22 09:48:22
65.22146666666673,0,0.30666666666666664,1,48.13378666666663,MEDIUM,2025-11-22 09:48:23
90.71880000000002,0,0.006666666666666667,1,20.83538666666666,LOW,2025-11-22 09:48:24
89.76166666666666,0,0.26,1,31.54300000000001,LOW,2025-11-22 09:48:25
66.17000000000003,0,0.37333333333333335,1,50.23133333333332,MEDIUM,2025-11-22 09:48:26
65.79393333333343,0,0.26,1,45.92363999999994,MEDIUM,2025-11-22 09:48:27
84.19926666666665,0,0.32,1,37.28044000000001,LOW,2025-11-22 09:48:29
63.59333333333337,0,0.19333333333333333,1,44.577333333333314,MEDIUM,2025-11-22 09:48:30
74.53353333333335,0,0.04,1,31.879879999999986,LOW,2025-11-22 09:48:31
72.94246666666665,0,0.24666666666666667,1,41.10118666666668,MEDIUM,2025-11-22 09:48:32
92.1932666666667,0,0.006666666666666667,1,19.950706666666644,LOW,2025-11-22 09:48:33
81.4975333333334,0,0.006666666666666667,1,26.368146666666632,LOW,2025-11-22 09:48:34
70.5380666666667,0,0.02666666666666667,1,33.74382666666665,LOW,2025-11-22 09:48:35
84.30326666666674,0,0.41333333333333333,1,40.95137333333329,MEDIUM,2025-11-22 09:48:36
84.81966666666658,0,0.25333333333333335,1,34.241533333333386,LOW,2025-11-22 09:48:37
85.66686666666662,0,0.16,1,29.99988000000003,LOW,2025-11-22 09:48:38
85.22800000000004,0,0.41333333333333333,1,40.39653333333331,MEDIUM,2025-11-22 09:48:39
88.00539999999992,0,0.006666666666666667,1,22.463426666666713,LOW,2025-11-22 09:48:40
95.47280000000008,0,0.006666666666666667,1,17.98298666666662,LOW,2025-11-22 09:48:41
91.37979999999992,0,0.0,1,20.172120000000046,LOW,2025-11-22 09:48:42
84.23239999999998,0,0.32,1,37.26056000000001,LOW,2025-11-22 09:48:43
65.8898666666667,0,0.31333333333333335,1,47.99941333333331,MEDIUM,2025-11-22 09:48:44
65.89160000000005,0,0.44,1,53.06503999999997,MEDIUM,2025-11-22 09:48:45
81.44293333333337,0,0.26666666666666666,1,36.80090666666665,LOW,2025-11-22 09:48:46
72.94633333333331,0,0.04666666666666667,1,33.09886666666668,LOW,2025-11-22 09:48:47
88.10846666666667,0,0.04666666666666667,1,24.00158666666666,LOW,2025-11-22 09:48:48
71.62013333333336,0,0.02666666666666667,1,33.09458666666665,LOW,2025-11-22 09:48:49
79.47380000000001,0,0.0,1,27.315719999999992,LOW,2025-11-22 09:48:50
80.29726666666672,0,0.3,1,38.821639999999974,LOW,2025-11-22 09:48:51
83.29946666666673,0,0.37333333333333335,1,39.95365333333329,LOW,2025-11-22 09:48:53
88.31693333333334,0,0.04,1,23.60984,LOW,2025-11-22 09:48:54
64.14013333333337,0,0.26,1,46.91591999999998,MEDIUM,2025-11-22 09:48:55
70.3796666666667,0,0.23333333333333334,1,42.10553333333332,MEDIUM,2025-11-22 09:48:56
69.90213333333335,0,0.21333333333333335,1,41.592053333333325,MEDIUM,2025-11-22 09:48:57
85.792,0,0.0,1,23.5248,LOW,2025-11-22 09:48:58
89.87800000000006,0,0.0,1,21.073199999999964,LOW,2025-11-22 09:48:59
70.56219999999996,0,0.05333333333333334,1,34.796013333333356,LOW,2025-11-22 09:49:00
80.1996666666667,0,0.2866666666666667,1,38.34686666666664,LOW,2025-11-22 09:49:01
87.9489333333334,0,0.006666666666666667,1,22.497306666666624,LOW,2025-11-22 09:49:02
89.83486666666668,0,0.3,1,33.099079999999994,LOW,2025-11-22 09:49:03
83.30879999999993,0,0.006666666666666667,1,25.281386666666705,LOW,2025-11-22 09:49:04
68.45820000000005,0,0.34,1,47.525079999999974,MEDIUM,2025-11-22 09:49:05
90.71653333333333,0,0.0,1,20.570080000000004,LOW,2025-11-22 09:49:06
65.57526666666666,0,0.4,1,51.65484,MEDIUM,2025-11-22 09:49:07
79.6406,0,0.02,1,28.015639999999998,LOW,2025-11-22 09:49:08
66.00493333333338,0,0.08,1,38.59703999999997,LOW,2025-11-22 09:49:09
70.44853333333333,0,0.07333333333333333,1,35.664213333333336,LOW,2025-11-22 09:49:10
65.47686666666674,0,0.25333333333333335,1,45.84721333333329,MEDIUM,2025-11-22 09:49:11
91.07873333333346,0,0.3,1,32.352759999999925,LOW,2025-11-22 09:49:13
63.466533333333345,0,0.35333333333333333,1,51.053413333333324,MEDIUM,2025-11-22 09:49:14
72.48339999999995,0,0.0,1,31.509960000000035,LOW,2025-11-22 09:49:15
65.66953333333339,0,0.3,1,47.59827999999997,MEDIUM,2025-11-22 09:49:16
80.74126666666672,0,0.2866666666666667,1,38.02190666666663,LOW,2025-11-22 09:49:17
85.13519999999993,0,0.24666666666666667,1,33.78554666666672,LOW,2025-11-22 09:49:18
81.81186666666667,0,0.006666666666666667,1,26.17954666666666,LOW,2025-11-22 09:49:19
92.2133333333333,0,0.006666666666666667,1,19.93866666666669,LOW,2025-11-22 09:49:20
66.4650666666667,0,0.36666666666666664,1,49.78762666666664,MEDIUM,2025-11-22 09:49:21
89.99646666666669,0,0.02,1,21.80211999999998,LOW,2025-11-22 09:49:22
86.61900000000004,0,0.006666666666666667,1,23.29526666666664,LOW,2025-11-22 09:49:23
79.67386666666665,0,0.04,1,28.795680000000004,LOW,2025-11-22 09:49:24
88.23026666666665,0,0.04,1,23.661840000000012,LOW,2025-11-22 09:49:25
80.79193333333335,0,0.32,1,39.324839999999995,LOW,2025-11-22 09:49:26
84.04746666666664,0,0.15333333333333332,1,30.70485333333335,LOW,2025-11-22 09:49:27
83.77893333333323,0,0.25333333333333335,1,34.8659733333334,LOW,2025-11-22 09:49:28
87.0845333333332,0,0.013333333333333334,1,23.282613333333412,LOW,2025-11-22 09:49:29
83.84946666666663,0,0.37333333333333335,1,39.62365333333336,LOW,2025-11-22 09:49:30
84.0725333333333,0,0.32,1,37.35648000000002,LOW,2025-11-22 09:49:31
69.95033333333333,0,0.24,1,42.629799999999996,MEDIUM,2025-11-22 09:49:32
87.63573333333326,0,0.02666666666666667,1,23.485226666666705,LOW,2025-11-22 09:49:33
67.31433333333338,0,0.32666666666666666,1,47.67806666666664,MEDIUM,2025-11-22 09:49:34
66.30633333333333,0,0.38,1,50.4162,MEDIUM,2025-11-22 09:49:36
74.18320000000001,0,0.013333333333333334,1,31.023413333333323,LOW,2025-11-22 09:49:37
84.70946666666677,0,0.37333333333333335,1,39.107653333333275,LOW,2025-11-22 09:49:38
87.10419999999992,0,0.02,1,23.53748000000005,LOW,2025-11-22 09:49:39
86.45753333333332,0,0.04,1,24.72548000000001,LOW,2025-11-22 09:49:40
71.19699999999999,0,0.03333333333333333,1,33.61513333333334,LOW,2025-11-22 09:49:41
87.93386666666666,0,0.006666666666666667,1,22.50634666666667,LOW,2025-11-22 09:49:42
69.11953333333337,0,0.24,1,43.12827999999998,MEDIUM,2025-11-22 09:49:43
70.41553333333333,0,0.22666666666666666,1,41.81734666666667,MEDIUM,2025-11-22 09:49:44
83.3344666666667,0,0.32,1,37.79931999999998,LOW,2025-11-22 09:49:45
82.65553333333334,0,0.24,1,35.006679999999996,LOW,2025-11-22 09:49:46
79.56286666666666,0,0.34,1,40.86228,MEDIUM,2025-11-22 09:49:47
72.32386666666667,0,0.006666666666666667,1,31.872346666666665,LOW,2025-11-22 09:49:48
87.38793333333325,0,0.0,1,22.567240000000048,LOW,2025-11-22 09:49:49
83.62273333333331,0,0.4066666666666667,1,41.09302666666668,MEDIUM,2025-11-22 09:49:50
83.00353333333338,0,0.006666666666666667,1,25.464546666666642,LOW,2025-11-22 09:49:51
64.46200000000006,0,0.23333333333333334,1,45.656133333333294,MEDIUM,2025-11-22 09:49:52
65.06886666666672,0,0.06666666666666667,1,38.62534666666663,LOW,2025-11-22 09:49:53
85.68979999999995,0,0.25333333333333335,1,33.71945333333336,LOW,2025-11-22 09:49:54
84.7235999999999,0,0.23333333333333334,1,33.49917333333339,LOW,2025-11-22 09:49:55
87.99933333333325,0,0.0,1,22.200400000000048,LOW,2025-11-22 09:49:57
86.96626666666673,0,0.0,1,22.820239999999963,LOW,2025-11-22 09:49:58
64.10173333333337,0,0.35333333333333333,1,50.672293333333315,MEDIUM,2025-11-22 09:49:59
70.0188666666667,0,0.26666666666666666,1,43.655346666666645,MEDIUM,2025-11-22 09:50:00
81.13353333333333,0,0.04,1,27.91988,LOW,2025-11-22 09:50:01
84.77759999999994,0,0.006666666666666667,1,24.40010666666671,LOW,2025-11-22 09:50:02
80.70686666666667,0,0.02,1,27.375880000000002,LOW,2025-11-22 09:50:03
72.02886666666667,0,0.21333333333333335,1,40.31601333333333,MEDIUM,2025-11-22 09:50:04
80.60840000000007,0,0.0,1,26.634959999999957,LOW,2025-11-22 09:50:05
84.80926666666657,0,0.24,1,33.71444000000005,LOW,2025-11-22 09:50:06
80.14920000000006,0,0.24,1,36.51047999999996,LOW,2025-11-22 09:50:07
91.92053333333328,0,0.006666666666666667,1,20.1143466666667,LOW,2025-11-22 09:50:08
66.13980000000005,0,0.3933333333333333,1,51.049453333333304,MEDIUM,2025-11-22 09:50:09
65.63666666666668,0,0.42,1,52.41799999999999,MEDIUM,2025-11-22 09:50:10
63.51100000000003,0,0.34,1,50.49339999999998,MEDIUM,2025-11-22 09:50:11
77.48693333333337,0,0.006666666666666667,1,28.77450666666665,LOW,2025-11-22 09:50:12
82.02420000000005,0,0.3333333333333333,1,39.11881333333331,LOW,2025-11-22 09:50:13
88.37326666666665,0,0.02666666666666667,1,23.042706666666675,LOW,2025-11-22 09:50:14
69.77686666666672,0,0.02666666666666667,1,34.20054666666664,LOW,2025-11-22 09:50:15
87.94393333333329,0,0.03333333333333333,1,23.566973333333358,LOW,2025-11-22 09:50:16
91.96406666666677,0,0.28,1,31.02155999999994,LOW,2025-11-22 09:50:18
86.14673333333329,0,0.17333333333333334,1,30.245293333333358,LOW,2025-11-22 09:50:19
88.0118666666668,0,0.006666666666666667,1,22.459546666666583,LOW,2025-11-22 09:50:20
79.63693333333339,0,0.28,1,38.41783999999996,LOW,2025-11-22 09:50:21
70.06946666666667,0,0.22666666666666666,1,42.02498666666666,MEDIUM,2025-11-22 09:50:22
87.03133333333327,0,0.04,1,24.381200000000042,LOW,2025-11-22 09:50:23
63.936533333333394,0,0.03333333333333333,1,37.9714133333333,LOW,2025-11-22 09:50:24
88.12826666666665,0,0.04,1,23.72304000000001,LOW,2025-11-22 09:50:25
89.10580000000002,0,0.006666666666666667,1,21.803186666666658,LOW,2025-11-22 09:50:26
66.20353333333338,0,0.25333333333333335,1,45.4112133333333,MEDIUM,2025-11-22 09:50:27
89.46140000000013,0,0.013333333333333334,1,21.85649333333326,LOW,2025-11-22 09:50:28
70.84393333333335,0,0.44666666666666666,1,50.36030666666666,MEDIUM,2025-11-22 09:50:29
83.95346666666664,0,0.32,1,37.427920000000015,LOW,2025-11-22 09:50:30
71.23473333333332,0,0.04666666666666667,1,34.125826666666676,LOW,2025-11-22 09:50:31
85.08193333333323,0,0.18666666666666668,1,31.417506666666732,LOW,2025-11-22 09:50:32
68.54626666666671,0,0.04666666666666667,1,35.73890666666664,LOW,2025-11-22 09:50:33
74.53600000000002,0,0.04,1,31.878399999999992,LOW,2025-11-22 09:50:34
87.4561999999999,0,0.04666666666666667,1,24.39294666666673,LOW,2025-11-22 09:50:35
74.99633333333331,0,0.006666666666666667,1,30.268866666666682,LOW,2025-11-22 09:50:36
71.41693333333332,0,0.44666666666666666,1,50.01650666666667,MEDIUM,2025-11-22 09:50:37
74.91913333333332,0,0.04666666666666667,1,31.915186666666674,LOW,2025-11-22 09:50:38
75.8882666666667,0,0.32666666666666666,1,42.53370666666665,MEDIUM,2025-11-22 09:50:40
86.53839999999992,0,0.03333333333333333,1,24.410293333333378,LOW,2025-11-22 09:50:41
89.65373333333334,0,0.02,1,22.00776,LOW,2025-11-22 09:50:42
87.67700000000005,0,0.0,1,22.39379999999997,LOW,2025-11-22 09:50:43
79.89486666666662,0,0.0,1,27.063080000000028,LOW,2025-11-22 09:50:44
70.56673333333332,0,0.4066666666666667,1,48.92662666666668,MEDIUM,2025-11-22 09:50:45
74.10239999999997,0,0.013333333333333334,1,31.071893333333346,LOW,2025-11-22 09:50:46
87.1232666666666,0,0.03333333333333333,1,24.059373333333376,LOW,2025-11-22 09:50:47
64.80806666666675,0,0.24,1,45.715159999999955,MEDIUM,2025-11-22 09:50:48
76.77979999999998,0,0.32,1,41.732120000000016,MEDIUM,2025-11-22 09:50:49
88.16913333333322,0,0.013333333333333334,1,22.631853333333403,LOW,2025-11-22 09:50:50
64.65346666666674,0,0.4533333333333333,1,54.341253333333285,MEDIUM,2025-11-22 09:50:51
96.52526666666684,0,0.02666666666666667,1,18.151506666666563,LOW,2025-11-22 09:50:52
72.7641333333333,0,0.0,1,31.341520000000017,LOW,2025-11-22 09:50:53
75.20233333333336,0,0.18666666666666668,1,37.34526666666665,LOW,2025-11-22 09:50:54
92.20233333333327,0,0.02,1,20.478600000000036,LOW,2025-11-22 09:50:55
89.06566666666667,0,0.006666666666666667,1,21.82726666666666,LOW,2025-11-22 09:50:56
81.90153333333333,0,0.03333333333333333,1,27.192413333333334,LOW,2025-11-22 09:50:57
