winding_temp,oil_temp,load_percent,tap_position,hydrogen_ppm,acetylene_ppm,oil_level,oil_moisture,buchholz_alarm,health_score,fault_flag,dataset_type,health,fault,fault_prob,anom_flag,anom_score
56.61814281291193,88.82566611553858,123.08435418943998,23.0,472.6044447143212,1.137975776528849,45.867730619750255,17.31206216906487,0.0,21.70293592254589,1.0,training,,,,,
46.49907799444984,46.13903879252828,39.2569941683693,15.0,401.8208584785915,17.94944700915075,66.58861495411982,15.73618526829919,0.0,59.33390732279926,1.0,training,,,,,
62.40487994945143,104.17455626705686,59.16650365215521,3.0,378.8675714191064,8.827082735766945,57.85965840331501,17.382912454797136,0.0,38.236566235197074,1.0,training,,,,,
80.0358111179803,81.69962734847616,104.49026281021848,17.0,184.10663986524443,37.28371824150621,82.78979403416403,11.139634037646235,0.0,28.621910110439277,1.0,training,,,,,
95.09728607175887,98.56080843794228,125.1594628015138,22.0,368.64478753653634,16.04828094663487,54.05621227799661,7.477178906493496,0.0,11.59278220328696,1.0,training,,,,,
106.1440746196657,37.44438662645399,108.15804254118534,30.0,256.21462300027326,31.235935184313867,42.33015815330169,10.104436599238191,0.0,28.403398797431706,1.0,training,,,,,
91.5326214410023,57.40191654929021,120.33290030682282,4.0,414.391408028346,17.12948293033112,62.60039191284325,12.34520189904815,0.0,21.248763077277616,1.0,training,,,,,
114.81594526055068,58.55514471211829,65.69210390119929,7.0,214.911618212473,17.890757723141913,84.25768765094136,26.62879019036417,0.0,35.57912120782942,0.0,training,,,,,
93.97235780778983,61.35749510141941,105.3559129901028,17.0,282.30284961511853,13.353154893890355,57.15807764304867,22.98243349436252,0.0,26.98258063843544,0.0,training,,,,,
86.68692825692887,61.85257585124407,59.97530203557593,10.0,218.88501543346047,45.37691320630695,54.70572606000631,19.18766465994705,1.0,43.58746184617698,1.0,training,,,,,
51.30662092281526,85.36169524923125,61.346440348807945,22.0,330.20521129274226,19.616772996778188,69.79797626079184,20.745812398526983,1.0,45.0929693889527,1.0,training,,,,,
54.21975212842913,63.345423185287984,78.76810516018871,5.0,391.5413967858982,36.19809351791721,77.51634268087699,17.236124318824096,0.0,42.31471784706054,1.0,training,,,,,
62.52398060023205,86.48914174040249,58.326047288084894,1.0,401.004200645785,47.14458338532606,59.13681695165359,29.667373093706427,0.0,41.55327830252031,1.0,training,,,,,
41.86854685516338,104.50481797536528,67.18932701472173,24.0,142.34300025075018,39.62843619573464,95.64962256980544,16.263036709893186,0.0,45.62824158170458,1.0,training,,,,,
87.49792048663923,105.032188563108,50.3238600471808,28.0,256.43599720595694,0.5411068079211323,52.42777898250782,27.28355701930877,1.0,36.89320420744521,0.0,training,,,,,
56.928251561534,81.44003149113713,72.5404299797531,13.0,437.6308964971362,30.007495927122505,49.448278762164456,23.02001481473488,0.0,38.96518388752042,1.0,training,,,,,
95.02386399362872,48.39609397825788,101.00015856031742,27.0,218.9742551250555,37.21106200027823,79.57398899432086,28.71032635446711,0.0,31.885282535344917,1.0,training,,,,,
82.77696742564257,67.86012922812816,38.63576431043872,3.0,161.6163957307665,41.05719424936727,68.72615376587231,13.41898339717712,0.0,50.91067509021678,1.0,training,,,,,
43.341144593500125,42.72235362427252,114.92473056294308,16.0,142.8657502176288,45.56154819611518,64.26145648170956,8.3315507862543,0.0,43.285508953534965,1.0,training,,,,,
114.2269400114698,73.81757761984933,63.819367556596646,6.0,381.8525564730938,46.54205481283185,79.05882031960786,12.205599405976134,0.0,29.896888076721808,1.0,training,,,,,
87.64086243810922,52.70440582679837,60.95823971979272,22.0,376.79345843294567,38.5873587038161,75.77589529585325,22.235894050786403,0.0,41.725562140516296,1.0,training,,,,,
66.68424282997691,87.11647177290368,57.36271771807128,17.0,373.6506025780458,32.98235679289782,80.20193782438275,6.45610558463283,1.0,41.223817570942735,1.0,training,,,,,
57.17804514357962,72.25790558973699,48.77177898491368,23.0,225.9243518411697,33.64670628435641,90.78802414277747,27.15040997595064,0.0,52.1038868638602,1.0,training,,,,,
51.52162615648352,73.14627667893012,35.5635652794705,24.0,249.8084550416828,3.0645676491922123,83.73518615714987,22.70842364304797,0.0,56.82509944041829,0.0,training,,,,,
48.42983604755957,91.36656258080242,121.97953284535596,13.0,256.39487894702444,9.23347490516887,60.84269406833654,25.733750153365182,0.0,27.897471039402348,0.0,training,,,,,
88.35010906511161,101.65464078082236,118.07373635532836,28.0,247.2224918655956,16.533927558603565,64.45837998192164,8.775616902976854,0.0,17.214973833647207,0.0,training,,,,,
92.5099715297162,39.46693348502229,71.19342723887544,5.0,367.22026778919127,16.513230111017513,51.60940557256953,19.002205761001868,0.0,40.27668689312003,1.0,training,,,,,
48.08770964411998,68.48621424809485,47.11310503441396,1.0,410.17655676803554,32.60499672458595,96.4889928434176,20.9445971413775,0.0,51.94336709366613,1.0,training,,,,,
59.41694503720119,32.214775633532994,21.98230942579421,22.0,363.8928740864127,49.11103572627532,51.08524155888006,12.830002938209056,0.0,64.83025830452658,1.0,training,,,,,
69.27939632321208,99.19803457118748,111.29300523865746,21.0,44.618077176472525,6.901666446297755,94.87022772412656,22.502814890612623,0.0,28.56028088983281,0.0,training,,,,,
105.37054788972036,52.85369147722888,55.92620017072734,27.0,479.03422195600274,25.26224581069349,68.39987354134445,13.616334985456842,0.0,36.72808024178588,1.0,training,,,,,
64.31474574265138,54.85011204744579,51.16160653119361,3.0,150.06002270550388,13.21388609828325,89.48794840105396,14.613577473371484,0.0,54.60160874137984,0.0,training,,,,,
44.11352766868611,96.10819820265765,54.28007456239721,2.0,149.4768376848466,46.972160650077406,91.50125982223511,13.929336018004012,0.0,50.47641931988085,1.0,training,,,,,
86.78970875803509,107.9318134332032,39.28312760444901,8.0,209.38172701587337,4.917951688000688,63.31773064692669,22.259105800038476,1.0,40.743637302198415,0.0,training,,,,,
77.84343306727621,89.89081222186354,99.3936700059351,15.0,40.92636292578323,5.527127186499276,58.3406957765492,10.946234309938191,0.0,31.92435102851205,0.0,training,,,,,
84.6701651105244,87.5605260956695,26.16508196325725,22.0,30.3465039804713,29.039942713393017,51.79038016588929,15.536989697168496,0.0,52.8638988346484,0.0,training,,,,,
58.17785915275888,69.33232296160004,23.10700607427868,27.0,411.264653003753,10.247107850310588,53.64311114315527,24.80124333324956,0.0,56.431675737131606,1.0,training,,,,,
54.146616143253176,105.0637412911391,92.46539823420632,16.0,62.65892323038104,34.82083084308324,78.11546226080847,14.99276439629111,0.0,36.45779977108936,1.0,training,,,,,
108.64003524729422,71.44190746107866,55.67995198820739,30.0,342.16006447955266,15.33797242823534,83.88480798032826,7.062454902405481,0.0,35.00442280990744,1.0,training,,,,,
118.27441378001828,77.34464979772405,45.43773310591968,28.0,446.1499912043072,29.26378956191109,64.5290555018649,7.945899436032051,0.0,32.40814683958857,1.0,training,,,,,
116.41374628167416,64.7179293092625,43.11497954586339,7.0,196.7151325259172,41.36801452992212,90.85034299355192,7.457618170295541,0.0,41.08418105345161,1.0,training,,,,,
67.86538183205018,70.00800817276999,20.983318237506737,18.0,389.1141900275751,40.3493249630322,80.2969862264068,26.115154391556963,0.0,54.954773635629934,1.0,training,,,,,
67.95579413318775,72.17351832849715,107.79533936569304,22.0,173.83586479683555,39.762202091621305,78.6880926796425,7.542585057291932,0.0,32.761028695359016,1.0,training,,,,,
72.2825271535039,76.09405690231372,24.18969686279424,12.0,238.5611807874533,30.99171000141739,93.853623290226,24.3716441752335,0.0,54.68242415657394,1.0,training,,,,,
74.18740131484532,45.09543966191271,57.61788909848861,31.0,51.70862677983296,30.45479612369002,49.61878045013522,23.36705703205994,0.0,54.11452247376289,1.0,training,,,,,
80.61704656055701,103.36032215256414,67.68091932615505,3.0,42.52609423700054,32.657401400669144,94.64180707596783,7.404779152014067,0.0,38.01887624676139,1.0,training,,,,,
41.21573490690104,101.92806481774888,71.14919187129979,32.0,445.4593945763341,30.57417771354492,62.62589776609833,8.437246176692657,0.0,39.05650785680834,1.0,training,,,,,
59.69200669712777,102.29768848086631,96.23292115407672,11.0,138.87489660198554,47.7792257286482,61.096287886080205,16.41213637547397,0.0,32.97008635128206,1.0,training,,,,,
99.8282356676543,99.42076626582448,26.82324809053165,13.0,70.42356081879277,5.643790115332781,68.94924498044645,9.990544587281027,0.0,45.70334218638618,0.0,training,,,,,
62.54497345438231,62.7933324126818,75.94676392042473,4.0,368.381300200356,18.66772830182012,47.88472075526096,23.281280546390253,0.0,41.653434973733525,1.0,training,,,,,
105.14522185716284,72.03905505053372,125.5387069657386,25.0,435.3216231545502,34.12656216265517,89.42452681534361,14.657860183563278,0.0,12.937838972789962,1.0,training,,,,,
46.12730287105734,30.82556208506257,54.32468352942164,24.0,339.95808516654614,8.976685306684873,70.45693923625916,29.934146424954086,0.0,59.20649510306573,1.0,training,,,,,
115.1065275324598,48.23344125462994,60.51487166534568,17.0,160.29423370185702,25.84182898492377,89.7051932788954,20.468460502566124,0.0,40.21633369231822,0.0,training,,,,,
82.007490315987,102.96706547014556,30.15733347381405,32.0,136.62427569265446,49.22084458293625,94.80888766678623,28.45514189878172,0.0,47.125028770976826,1.0,training,,,,,
99.25745467938115,53.57596492649484,88.29458798870355,22.0,430.6487062293237,45.90448673303669,91.89664559405276,23.76391096077753,0.0,29.369092823658196,1.0,training,,,,,
43.74390839297645,103.6366124428976,55.16222995970157,11.0,16.00904769493024,14.37420616802047,57.3786710072853,25.72177802962605,0.0,51.46785047136729,0.0,training,,,,,
48.60636811657159,78.86376343635348,61.243374875124616,13.0,454.6987897306476,9.679464082488792,65.74029862795312,7.794948840188899,0.0,44.60866702643607,1.0,training,,,,,
44.76241683267642,105.16324962421224,55.22428515835376,31.0,145.5386228793401,47.14925760839896,90.8089275731058,29.23481738923909,0.0,48.29868786189552,1.0,training,,,,,
77.94987510136153,94.72277822682732,106.91372716633292,20.0,423.4221096676127,11.655900249109033,52.82432717166724,20.65736011585481,0.0,21.025415236042026,1.0,training,,,,,
40.40186303360768,66.17315136925347,75.82265520710581,30.0,337.81780759881445,12.921012199523762,73.51047284704192,11.940410177932998,0.0,47.16175125363935,1.0,training,,,,,
46.05491069060302,74.72833168528595,37.50747557791996,7.0,461.4491658708244,34.32440336295989,50.13991282006853,10.905163682975362,1.0,53.05937999949957,1.0,training,,,,,
81.3181756601151,41.12496428806183,105.51147276802742,27.0,232.1492476886711,18.49348159238573,84.70062186887202,8.497599621228497,0.0,35.14903644317721,0.0,training,,,,,
73.61914480878949,98.8881238704688,105.29835905971532,18.0,100.62999562298756,3.187577512408757,84.3117653707672,9.548191283950798,0.0,28.215481393334528,0.0,training,,,,,
63.345748332013954,46.54556170512009,115.29071817632834,28.0,56.99459426534304,18.93337847516635,67.33074802634346,18.34984890220639,2.0,39.127343237767136,1.0,training,,,,,
83.96934166478906,49.982964070076,62.51745696851353,3.0,149.98417949272456,30.77103317409915,75.1734951447849,7.473806157834593,0.0,47.25615108937898,1.0,training,,,,,
84.51767140898889,98.3999285329091,103.65217098508148,6.0,145.86497328782391,5.675863576716772,70.56071620678227,24.581917267119984,0.0,25.177645679890038,0.0,training,,,,,
97.0104382763312,101.32861568057278,30.948244262710045,26.0,58.0312934783312,45.44710508485238,46.18797802358206,7.462054600486008,2.0,45.036568146423015,1.0,training,,,,,
63.35941211882784,76.25747463818615,59.6201670782436,27.0,23.504924768673284,45.71541172190056,84.99095915199933,11.231884916133875,0.0,50.55250342380927,1.0,training,,,,,
88.64008411553644,100.27268457308178,36.61095066066005,28.0,92.40036117498435,38.20273485894092,91.73004746492656,13.991556225060451,0.0,44.95414963480183,1.0,training,,,,,
111.51370532355152,66.54420421950454,91.89745963864073,12.0,252.64443933701384,28.75970735997278,50.233339789867415,13.76666732842534,0.0,26.190606146878707,0.0,training,,,,,
95.68703374404416,90.55130696346733,77.09327232633743,22.0,299.0459413445008,35.16882482306463,86.87416059549763,27.952326429198614,0.0,28.859079646504256,1.0,training,,,,,
102.2654578382394,86.21147186436924,60.81824221563263,26.0,213.24399810678577,1.5043066215632506,96.56716958088892,6.369667865739061,0.0,34.6809885407408,0.0,training,,,,,
52.61997834680181,36.43745183959073,41.44358430533511,20.0,188.2675022629572,16.05925009353842,69.73426025518427,12.68321617738491,0.0,63.35908970852172,0.0,training,,,,,
45.414660614904925,37.18791261984974,22.74691701064689,16.0,82.6187184079846,16.56122908907246,89.83957281890741,12.316730150286237,0.0,72.73230285095006,0.0,training,,,,,
93.80416321096553,62.40403687712143,104.83390490020624,17.0,443.6804770155172,21.261842206615302,87.57232391902284,7.488386136068829,0.0,23.744370811462133,1.0,training,,,,,
68.90684319781771,37.95812825286143,70.2593072483277,4.0,35.84462157541314,24.666165005670425,69.16456884762407,6.611774329055879,0.0,53.38697894396672,0.0,training,,,,,
71.66211355154002,45.02993885321652,21.98828675157869,13.0,105.08943963428706,10.696882183545952,57.44161316177816,19.65407087168947,0.0,64.38020902331235,0.0,training,,,,,
43.596855360292615,109.5969501517298,68.33524313603294,5.0,422.837095585318,22.910836215679947,77.27100821200699,14.571387820731047,0.0,38.22408127706465,1.0,training,,,,,
99.25234428529149,94.88039147016929,127.62649457339676,13.0,104.37544975824372,8.93537250685661,53.00392941542319,5.270232800094616,0.0,15.835378267459376,0.0,training,,,,,
93.41442120117648,100.2921025873774,43.23615793365104,14.0,435.2597676610724,1.2434924517202406,45.83334902611944,20.99370842548092,1.0,34.911931448913634,1.0,training,,,,,
48.3688526075142,50.86369964981355,95.63161055301092,32.0,237.0491578121662,11.137856792094258,88.80099052571222,28.521124180234505,0.0,44.30458059601214,0.0,training,,,,,
107.08064828763352,106.72313510467964,81.54672176756779,31.0,217.54836527191216,19.5113136752829,70.98047832274308,11.13280511018534,0.0,23.070227071447107,0.0,training,,,,,
73.56095088824405,98.18129165043597,55.78517495145756,10.0,494.5285386561777,18.749033445445377,71.79204549600078,16.88756813172248,0.0,35.34738068929097,1.0,training,,,,,
59.66831766667102,96.73976821558618,79.60210882125307,19.0,290.8038770668194,16.84370481991181,59.97272437798793,15.437229274919485,0.0,36.0382567525027,0.0,training,,,,,
90.73784027292382,44.368702215998,106.08606462443372,21.0,378.00671942586473,7.296375018529289,68.0500899519947,6.264437873980559,0.0,29.055845712722032,1.0,training,,,,,
41.45642277887771,81.70927171518974,62.73074137927302,8.0,351.3113608829193,45.15085257186428,46.06304521670215,10.111447039061929,0.0,47.44859033080233,1.0,training,,,,,
42.40946202411326,48.54811785687279,118.66245629477032,25.0,446.9744975746227,39.16913068837752,48.6678781567928,11.64890819843196,0.0,35.14978408267359,1.0,training,,,,,
68.85549150929252,38.31730678153284,77.36835359636589,4.0,256.2236896088791,17.11507521026137,95.14390626782884,19.908516130013403,0.0,46.78768589528296,0.0,training,,,,,
104.1708467304734,93.62710149290012,114.71403408159676,5.0,223.10935197972276,1.613119181159417,77.6935107221812,17.333003989699833,0.0,16.355470754728145,0.0,training,,,,,
104.73138881868256,59.12547793082329,38.70877672108324,13.0,103.66834029354968,37.42497633149275,46.12679400859493,20.10754681396577,0.0,48.30605738696873,1.0,training,,,,,
92.88097465283909,58.23045008721893,122.8204747432006,19.0,298.1973208672125,42.95346656732251,74.08372108917213,7.5303388271309935,0.0,22.32357747904201,1.0,training,,,,,
94.64771991359444,44.27226871562691,31.85898799834372,11.0,386.1510988256563,19.788051683888973,55.834693422167454,10.522056109404367,0.0,50.20289790245977,1.0,training,,,,,
118.89223194094951,101.34214789307558,53.282443051262376,2.0,118.64027001205312,9.167059475735778,93.41068820701084,15.163321319965585,0.0,31.65097412052773,0.0,training,,,,,
93.28280678202948,30.06544656991604,79.92579672209249,28.0,333.85356074946725,31.184662139978208,60.7036649299648,26.91348331232187,0.0,40.011398758892334,1.0,training,,,,,
111.38547579336108,60.00273928601585,91.226802664152,4.0,417.9476795684087,37.95433790290048,56.556756537648994,8.911459331527311,1.0,24.426088803842788,1.0,training,,,,,
53.95345747414308,37.26101136567102,86.56822529688867,14.0,244.4458444586072,36.035199247403234,77.37187311690555,25.49543756665272,0.0,48.20004888009128,1.0,training,,,,,
63.81499520666573,103.03816650716416,58.094312230070216,12.0,485.6865564631228,48.45439689709308,93.29900255166216,27.16719720301028,0.0,36.29659309861722,1.0,training,,,,,
106.47737317665133,67.40880423431636,53.83351078243757,5.0,407.5348150681237,23.81343308228087,96.71943862737685,11.871956632796042,0.0,35.598146322880154,1.0,training,,,,,
64.42544576171927,103.56326734509813,47.77217016524588,10.0,220.85252903524744,1.165124252137295,49.56229944414751,20.50740852418644,1.0,44.43228346027183,0.0,training,,,,,
69.07210975525396,40.23203016993051,22.29161447768261,7.0,383.0033942946571,19.39007042151389,99.44813620825282,21.04387744381654,0.0,60.33801429800248,1.0,training,,,,,
110.92326128352886,106.0684526697381,85.07671409753898,2.0,180.96689067969973,41.94363432226145,93.00861900775098,28.593046298813213,0.0,21.913142102314467,1.0,training,,,,,
90.92827102155138,65.7821887857981,24.48159948995944,2.0,434.7166867190934,16.07558616309696,40.8692929716394,12.269014815905187,0.0,48.07268090608284,1.0,training,,,,,
86.17938371104982,94.9135006851442,39.33072364002311,13.0,371.6251520249003,9.723954265839325,97.09150382938928,13.009333932060668,0.0,40.240733802703765,1.0,training,,,,,
66.01502008519347,70.15646789043927,93.6413429334102,26.0,138.54967820474388,48.11770489288188,79.75696428704649,27.79558769352226,1.0,38.60155495649584,1.0,training,,,,,
96.85505080197892,64.73600652739137,114.10266645809406,22.0,91.59934495783467,26.16470170076115,76.7385730193013,7.858211105711689,0.0,26.77624915744209,0.0,training,,,,,
64.49089949156935,60.1240295961227,119.86748021256716,32.0,255.91948063596172,44.13398172843085,84.12784613760228,23.08052227130933,0.0,30.77383553139373,1.0,training,,,,,
112.83619460117048,42.70101576594898,99.90165290706052,9.0,319.83331769003075,32.61486781533323,84.97158656665178,11.518274822480954,2.0,26.8835859705988,1.0,training,,,,,
101.19258675340808,66.6757451012216,63.2044494227836,25.0,297.31755177202416,30.184306355389285,48.17233801735772,17.005533790057164,0.0,36.45901842912809,1.0,training,,,,,
114.12047087400312,87.73490310105643,77.52645710490563,30.0,426.0456204138328,14.967463192744257,82.81571780002002,14.716255669159963,0.0,22.144052121539588,1.0,training,,,,,
63.36617187046221,30.413763606245677,32.77901813518543,26.0,282.5919446221277,15.628132684774847,65.45924984972986,15.20479728624176,0.0,62.59015997813713,0.0,training,,,,,
81.52217570878867,94.29467614451576,58.490396222774216,18.0,329.5344200446348,48.91791491795728,92.587471708336,10.533849328736366,0.0,36.622713576174725,1.0,training,,,,,
56.40180755616227,69.95735471386854,70.91713857158105,19.0,130.28146547109225,31.6703589686924,53.99498825095943,16.933644914095034,0.0,48.02730628728956,1.0,training,,,,,
56.35291322456303,52.490280309581664,47.19860023171165,4.0,141.28264287539744,15.056153713841995,65.52053925848202,28.020631919733216,0.0,58.42848270492147,0.0,training,,,,,
64.88525252600209,54.89275955944532,67.64941043866142,18.0,167.50467490558077,18.72748175931282,78.44183942384356,23.405961158128168,0.0,49.15521832690037,0.0,training,,,,,
100.3547053630944,54.13357568228698,21.99401250777777,3.0,233.4924073234489,19.158232639761163,53.26726322292517,23.39731151226769,0.0,52.81655662396669,0.0,training,,,,,
54.76086564833344,75.1867263955317,49.40066877884744,5.0,61.916257397818335,6.730239782550507,44.26760779689664,6.287105916494093,0.0,55.2139125271997,0.0,training,,,,,
103.06788081946172,46.79780801383852,21.647287939456582,4.0,42.73716327206767,1.097386379730969,65.36828133390891,28.24050826805634,0.0,57.52453854508853,0.0,training,,,,,
115.52996846734648,90.20373739777035,33.82072772345094,1.0,33.43642144374118,31.09919623249564,72.54389204981712,24.48926460960445,0.0,42.26181365769919,1.0,training,,,,,
43.895322135131714,56.70502474900648,106.34592919090244,32.0,466.8200084325324,48.55801807392301,59.40748758925029,25.701997299059972,1.0,36.44498559049439,1.0,training,,,,,
81.12880158782646,35.98635620231042,44.14833665896032,24.0,298.0128999760548,18.85495382033384,70.58855199483352,23.81276241022565,0.0,53.31576936537211,0.0,training,,,,,
112.11166073435412,51.53101283919581,101.21264694313749,4.0,415.5927197758328,0.6872220172730814,58.061670042033,10.437019922765888,0.0,22.9902337701144,1.0,training,,,,,
49.24300126363746,65.21711863902242,31.315626257248915,22.0,487.4864058682938,10.187541924793065,75.45334654383538,25.886267079500147,0.0,55.5014099617456,1.0,training,,,,,
102.31273093016904,46.20096867052532,27.980613400350933,8.0,306.2279006616755,43.65657081361464,42.34071944081599,19.68654984774461,1.0,50.66288150001388,1.0,training,,,,,
56.242836350465936,93.4400810314208,67.68546798632184,22.0,44.91554432311193,43.30170288484388,65.59671116409586,19.379041706052003,0.0,46.047323423740565,1.0,training,,,,,
68.06465842508871,62.01734336132354,36.62897104998405,3.0,18.27157764235907,31.236179668104413,92.77597544966092,5.888786796961735,0.0,59.22624385362072,1.0,training,,,,,
100.9262243809844,61.84741854887986,129.89652988776766,9.0,51.79867253849464,15.293307363797917,65.17923625525407,21.668793061901788,0.0,22.39402777787774,0.0,training,,,,,
44.589321810836616,36.27616931838033,108.7566967176534,5.0,314.232990508105,0.9290422506368968,89.61443367541517,10.207571432643782,0.0,42.68576685815667,1.0,training,,,,,
60.510699970695256,68.81970742444015,94.74131423004384,15.0,308.2741137188158,11.316275831880183,46.44264754663836,20.62370325520405,0.0,36.52050697904869,1.0,training,,,,,
70.0424890021759,45.14489532162332,109.8975452387816,3.0,394.2590120533605,44.444791236722445,76.39504671512452,17.195917822086138,0.0,32.60595487242968,1.0,training,,,,,
59.66064903693372,30.32142230069844,64.05440211884004,26.0,30.26213924431567,8.215361881070121,84.74433781721929,25.78433887503565,0.0,59.19898986008855,0.0,training,,,,,
66.88595212163368,91.80960888150956,73.18367425186626,7.0,359.00581143895624,37.99047873098989,70.48200498969905,8.26903434914875,0.0,35.78137168895066,1.0,training,,,,,
107.58299352890694,90.5891503772508,62.3627904302188,26.0,311.45265741078964,9.484697368983351,62.95967217803359,14.887703510494823,0.0,30.04853126504166,1.0,training,,,,,
50.68811101887321,102.39168739978696,92.5778346452722,13.0,148.0785477617042,21.130447255537444,42.10443362492532,9.338750504562244,1.0,36.114713416508565,0.0,training,,,,,
59.47968008064379,42.54975533679208,81.69159689550428,30.0,401.17495823615377,36.798070304671214,63.28917315371193,12.82816358956014,0.0,44.08915067910628,1.0,training,,,,,
116.7412585062672,100.08069115040549,96.50246901152624,31.0,462.4469610932233,17.89062330138016,99.46865585884626,6.7082880873750375,0.0,12.59886721802978,1.0,training,,,,,
