winding_temp,oil_temp,load_percent,tap_position,hydrogen_ppm,acetylene_ppm,oil_level,oil_moisture,buchholz_alarm,health_score,fault_flag
51.77201439506939,78.7209208723738,105.0914165744457,11,116.43956068270357,13.97088597533987,94.6108368880991,6.801119631161482,0,37.45659604077011,0
86.05000093926421,59.93660880982618,80.39656086583662,19,228.3639135713015,2.328994832827369,89.68651428934892,19.464477153297743,0,37.81393147204169,0
64.76502779705363,57.8978826265487,72.25440008358498,27,170.72915521259634,16.920105936515967,59.06312019347962,5.65431706098906,1,47.13826339609943,0
81.39442666735593,85.55386815406209,36.763270216292874,29,251.6085215334774,30.23832290692497,83.37066913380109,22.941107223057717,0,46.47946820679119,1
69.85749274145309,38.35710834190034,44.05544459633365,16,223.233982633784,19.750287283307905,94.05132698096511,21.47888532300528,0,57.18289211468089,0
70.97473219374757,56.29975667293828,91.08077792863473,11,448.9802666339972,39.64316060814621,53.887739784388266,27.251665725967467,0,34.692526905705094,1
40.63083734822299,102.14370277427368,78.16570910305332,2,69.05133802383078,6.395766296850047,66.72645788032833,15.554763067066594,0,44.582810616696904,0
57.95603152595035,45.50137764200814,27.989385210363217,5,419.3350855575619,35.23626042546389,71.4807909563506,16.72433922336706,0,59.62719931585058,1
71.68997218950146,66.19317723501695,69.58957171980052,32,367.39165847106483,33.93779496893411,72.5527110671128,19.731754783365453,0,40.61416682025979,1
43.1992347529021,35.47025850703207,42.50283958527295,11,165.0506170556946,33.37666857828364,73.55335809564826,14.175160327324233,0,66.05427539367228,1
57.006068835035805,74.18664204333976,65.68429473934285,3,99.22877106350346,10.224923141403359,51.84885870309762,25.361138487721647,0,49.22129053950017,0
77.1410079430853,48.870551157011725,93.82825730816292,25,455.4494519764138,7.966962614442513,54.474594584171854,11.616673221009403,0,33.68317155084917,1
40.36480149150034,87.87588734508326,100.8113104603811,16,23.108565100277062,22.369404039686557,71.63887583954877,14.926651854244975,0,41.62805771798839,0
119.82671657420289,103.11149981669715,71.75998316109376,29,71.40970631239148,13.950639027540168,78.42563813516219,25.227258707788458,0,26.464831818533895,0
111.81959272971892,71.83012112185345,37.84881760370283,30,422.1829637137882,35.09036134298331,45.38681696071621,26.801206032180957,0,37.88077303781297,1
97.63165247133546,82.67114942062422,71.14557106439887,18,254.77085940866783,8.089426184319947,62.97276659096093,23.832264303673448,0,32.61876849054828,0
55.97073869766558,95.37552011107735,74.81543329162022,28,259.70197728115846,16.379074340076716,81.21784448932692,17.609362796384435,0,39.2935417702589,0
66.26045350716308,31.04872800829221,78.61932894934951,32,34.31655469385677,38.552126349072054,93.07940546159605,25.3991175606243,0,52.953011242868804,1
87.81193192480237,78.02709689239725,28.630280864297045,20,411.9290086975649,5.551547091648618,48.73571727480178,20.05082346940062,0,45.61393320707955,1
47.214153194135655,49.41534389776517,64.19725122415167,29,353.89836977314894,41.97314346874638,80.69914313999715,16.220401657260403,0,51.97625015920457,1
52.36108555467133,31.859310627519967,111.99063253892773,9,262.36312240606566,2.664846222497114,86.7799005944621,29.595620251077737,0,41.69341427602855,0
49.38975830295598,100.21582098301123,120.77046959224117,31,248.23674977982634,7.758364580098121,96.06767807497964,23.924716845020107,0,26.413520354389874,0
59.021411105130014,50.016980357040445,30.025764908703657,29,267.75562471437036,29.743912484861045,53.74054074740577,28.28406403538597,0,60.8784091854109,0
92.80083766298151,107.80228627619728,84.4981573994517,6,199.51063397290804,31.139189403123556,91.07964693746491,25.019195144895193,1,25.89967342972149,1
104.35249129287527,37.03274793569288,83.28392149924031,2,193.78294326814537,36.11083226854123,49.71021646890475,29.453292486710897,0,37.644492274507606,1
52.58200554386632,51.97203537813785,20.01991971386995,20,182.2935506822172,29.373355223678455,59.406659274485975,20.02370316262239,0,66.80824461060052,0
96.6236162832094,79.36000437424583,122.29349458928687,20,170.40978819129384,17.629937865150207,74.87015385776307,16.184623833212605,0,19.875850913736556,0
115.58096798100038,82.0262486626288,96.69066366344966,19,157.59078552539228,15.164216710127166,54.296993831202144,24.189042911326183,0,22.540493462681397,0
80.3897247946675,87.05300690934989,45.33251152906425,20,235.69865991152705,13.56888882047259,71.54871657000982,7.687227653461822,1,44.17824076251333,0
75.47613635049512,36.29516230310605,33.209356434374314,26,415.9142936835391,44.22934302148557,65.546691301041,9.291835779098168,0,55.590840647771934,1
44.63008053450952,75.27041986834661,86.3609307936744,23,70.64731928169518,34.11202568327529,84.19370932531633,25.834473358671186,0,46.46717026896708,1
91.86835525642238,60.914839331561396,39.33270421246504,5,218.9441607268002,38.13103135815278,87.96735504866442,29.995114148050547,0,48.67124884130661,1
85.4981840170365,80.25495840100953,97.77564867961996,28,439.59658004380566,36.22391758888637,99.55544189676294,22.78363426706013,0,24.44983611077687,1
93.57284795200485,97.59899891647962,99.2520800465807,8,460.7461209226062,22.721318161679356,48.131079152923675,27.622377283268158,0,18.096441796276537,1
67.16391131664543,58.22559001249145,88.07665265091056,24,44.82465134324364,24.083118014692385,62.74243086957694,16.09505356217816,1,44.24441534620231,0
105.94552844581574,45.57349407554326,37.821982163380525,7,66.8833427261708,41.331740053233645,81.2446773065364,6.872154132007964,0,51.71465756989984,1
62.68894867980828,96.10967517059417,87.43364880317444,25,390.7057641327011,44.83203396606007,89.86911574970841,5.840480486532336,0,31.061617872322742,1
50.0652128174398,33.808796177111866,125.8322453941127,7,368.1599972165676,38.620642114103006,61.43626964673766,18.699395919344205,1,35.60906399765251,1
65.71311955163326,46.97632446966079,59.16761065809611,24,445.28007668847386,28.71977201423525,40.01392710877898,18.38046448541062,0,47.52057048696122,1
44.435067799725026,80.61292430099968,73.16266443025711,29,442.86540836139625,49.22575474447859,96.37964586221334,29.16341637678532,0,41.962540693563746,1
40.43127391521174,47.45606669706,97.80904847036176,17,238.88804942988682,33.612811217956676,44.56842775959619,20.567952906327605,1,46.280492652078806,1
98.26603859076897,39.44217090685289,24.879603456839384,17,171.04169448173744,23.779002868097717,61.331743137338805,11.131525059922115,0,56.66034124425062,0
48.199648817888495,66.78220543589313,121.42526884023177,20,395.6807021680803,47.192888455671216,77.55388355979863,16.467822650832126,0,30.252452012918113,1
107.44544878430081,45.587485885134754,48.82216912711057,8,409.5311208767366,45.189193063980184,41.850468755306146,9.577869948881263,0,41.183867471229945,1
55.53482991401254,70.42637055871018,93.76367096204213,5,191.87953693835632,12.31138701725456,93.8009792392703,14.02680616376053,2,40.064326382375064,1
57.90464617506045,84.41842472928911,71.91931553173323,7,267.887712096521,35.767027344625625,54.966666942434465,13.852890028803904,0,41.706604608926675,1
54.59577987601409,30.41767611035219,127.09320958662792,32,220.58259869435244,11.775813706730116,78.27725996714565,13.075604732379531,0,37.72790495905062,0
113.53802086459856,91.86018561275105,127.72313392395944,11,321.23128378312583,29.310291007418925,53.67235584204673,20.71692456710251,0,8.501891808449798,1
71.65580657405678,66.75334472181902,86.27407339787355,17,156.72819335857298,34.12395853189425,70.4295890285341,13.246533957482024,0,39.71859352558848,1
69.20553767899733,70.88890695178594,89.42253034471922,1,217.8083491743583,32.886947548962766,70.45480702582894,27.274520252061123,0,37.337908102990546,1
76.67070879426561,86.38718318170633,64.48788724356211,25,358.94200652463616,39.49885865858435,78.12762898350053,25.72332464083204,0,37.02967986153097,1
60.57703694190341,31.3655396288867,93.4771938248603,14,269.97864666315627,0.637233179509189,59.808810657960706,18.640515187219563,0,45.139901758025594,0
72.50464415264769,84.50211758711387,45.16236928770067,14,488.46693471421486,11.92112970686946,66.08100571431362,21.325370603032987,0,41.6553659638208,1
90.20003292594876,100.71630141466129,106.46441350752647,14,298.224142518263,22.64294637276133,54.75935392945631,23.116120235240082,0,19.402924582957354,0
79.00407467143602,81.71966342760177,52.6562306334699,30,96.78528477603724,19.160150304299723,79.69418949748366,18.936254136937272,0,46.172473761058924,0
81.005186583365,95.95704228824313,56.178547840425,2,331.98195333713545,44.86418952597399,85.71746310780588,27.5785542177784,0,37.06409147763991,1
46.149077328768044,102.54590910161036,97.85418835277186,14,178.58954785246286,37.53745079914693,76.72277665616676,18.688988683020362,0,35.02550138460511,1
96.11666344739544,93.94845830891288,41.73685648835799,1,440.92874099786786,30.441954723714883,43.569635841397044,16.10729817878842,0,35.841510709903815,1
50.882174646030485,102.3516313056273,110.59545937119567,15,126.40666604799917,14.376408327941038,61.33119305287026,12.415108333819356,0,31.102358945048238,0
51.669278336094926,101.62264767995742,87.96496989010272,13,345.27290164530535,31.8034234846387,59.4761166650714,9.943015356288635,0,33.46320188004786,1
104.49356258851459,33.210014371042085,69.97936094691119,13,183.4938088553931,35.060648857285734,80.30999158982507,21.240018479931383,0,42.57092201748171,1
54.77302700295016,76.79105944275985,84.30387085913654,23,393.1697501153755,22.663321056838353,55.67350411309157,26.496251627327524,0,37.79397510066202,1
43.21646290831769,72.57238744134114,40.05929179898139,16,19.170454046847066,36.1654268544318,92.42937508283723,22.524578184289112,0,62.28021016402099,1
76.33117572255289,39.25162890412377,118.41286504441257,4,402.78768745683874,42.99765091484857,44.24551988752545,15.524068794593406,0,29.48726702607648,1
107.7299600656574,42.81273308745305,61.82323924282781,25,401.03464460965904,11.857424168767562,77.28422367284372,24.056564246086594,0,37.93729870105352,1
69.38196828924018,108.21931251589487,32.36602850513597,8,330.4743311367174,5.104526689591959,84.43291705110018,5.448102764989381,0,44.69135025023584,1
111.2260349143748,39.6769353751063,49.63950882753063,20,152.710509855298,0.6468867283439594,77.56250136802456,11.283760684129419,0,46.31204135101989,0
52.63974030256428,103.92246820048719,108.54049984632395,28,127.16359667169779,45.216003570273635,58.27710584028709,12.639674695365562,0,30.950149396930343,1
71.34714543329565,104.08454167128971,23.380211150097484,6,398.03880065598986,47.9638972337184,65.01358935771802,13.634938300654884,0,46.3714659492691,1
91.08931556624626,49.884036746864936,51.89007038557466,21,223.58719221268535,24.09435577624001,44.4052938492753,10.004643111283148,0,47.21209879913934,0
94.52918932191875,82.67244029174518,50.733069211708326,6,334.0395779174326,0.3348340407694883,53.29011958170288,25.455662224900784,0,37.93250228931012,1
68.71296017981476,48.30868088971254,37.31889355927173,25,199.47114731740083,5.645718180941117,91.54683822093526,29.94636849041995,0,57.97493276297427,0
112.8447449782077,69.32399198700156,119.44268929463371,16,266.7908231411621,32.37773609862955,71.12946578132346,24.949146955348418,0,16.755392106834407,1
116.12930264948174,90.64640285397152,105.90924632247396,25,126.1639233322408,16.053975334302045,75.2417872532895,13.569050816437068,0,18.542341403448262,0
93.94926643982141,76.28418341121147,112.3163059547193,10,307.7172556628723,35.38824086072502,61.01387777398891,11.87380082980455,0,21.406609808129105,1
83.93591879623446,35.923470687996506,22.007766010304334,8,158.68603963209242,16.303379819398828,87.83202057390928,28.80754806671572,0,62.05527556760893,0
48.634275658592244,50.16932257555985,108.5277105901455,4,25.645586376891416,4.728790996595395,42.881244319423814,25.608364638730496,2,44.736341665658486,1
64.5806550336126,85.04506702625945,32.24512634970706,11,430.3772402401254,25.496980873624768,41.951684601187466,13.268872382370212,0,48.56474012663034,1
84.65894787672839,61.10709099481298,48.93621667068821,6,230.33434982736767,42.076867774270504,52.63692885707391,16.680895866815334,0,47.32629283410149,1
61.53007769326816,97.2250300665473,90.1479432605151,30,265.5198833942935,39.333238914437985,42.61321304112584,29.621020836616143,0,32.8176939173331,1
115.53296441045288,95.61592371976312,121.30770924831596,27,319.58203868263485,25.824196932207826,57.515610538304735,26.931778665336868,0,9.209620605286673,1
92.02842881386076,107.73790766610125,84.87486119269546,27,164.3840005473945,41.69535408721147,90.1287573670803,11.270874270668772,0,26.695172894558027,1
109.43789123463493,40.093010749532716,73.11619561784144,2,322.57063387301184,19.941426387820734,53.16230374421451,21.94696998073629,0,36.23565367862206,1
88.22604077221553,90.07021366032849,25.817855670167514,10,305.1394804168799,3.4222862834760557,40.417787972465476,21.91301344179614,0,46.08130076549256,1
85.55040894246383,57.3577477568256,124.07780267869379,14,450.7456071351086,2.934561083624293,66.12753369052813,13.377132831634077,0,20.902595266708616,1
85.08813630651798,73.51298274054116,70.44341643022221,3,200.3013073530562,34.49565455624374,58.54253974909447,11.97242189403654,0,38.88631829913449,1
97.46377192308813,51.24229884901815,69.96147974467922,15,450.9746267061955,40.97862629556562,70.55543072332759,29.507951637190512,0,35.37766079189666,1
64.71064457018271,92.860775851008,90.65616523567054,21,64.3633924770619,40.70837541539427,84.88249694247459,13.336988859264055,0,36.76606626701032,1
81.49174256731641,49.5919953576854,60.63765515614946,29,426.61282283925135,13.482474908253078,93.65680250912463,29.451346115430663,0,42.98511228300395,1
70.12785432396936,42.4609594706516,87.02522306556521,9,211.4153119157384,12.971280178284205,57.039257345166384,23.26948476240959,0,43.63997136689301,0
53.95966828444786,55.46304155135617,92.52072750009927,27,197.02127299633258,0.8108883681446188,92.12121009479003,28.885254554654587,0,43.72083090866037,0
118.11221597709489,34.85392775045795,115.01218789557869,6,387.6552708037973,44.63115760148006,48.836697797563914,23.33688910220378,0,21.244398670885147,1
47.804414075213224,66.69898004671963,114.1592978174044,23,363.88559998023504,33.64739816200512,80.12074091765682,15.689421871239576,0,33.18359912702675,1
47.79460164250665,73.05337494338056,123.34999462708832,16,76.8889351838572,34.434796200283394,96.57899178928194,26.74417136750796,0,34.89789750889358,1
91.39204042356678,60.54034842396269,114.4520303897788,5,180.68514760489487,49.945067413318256,57.09213693785516,8.806470644500957,0,27.094608140284237,1
111.15707950748359,94.579356243802,108.53206934378697,14,130.56120751806546,19.245601150462715,65.77369229347613,27.048924765619528,0,18.124013920871292,0
83.56972570351289,105.51256841175979,68.11734808710989,16,391.2145343612264,29.477605027410203,91.10054760103361,14.744458922015028,0,29.745559778412314,1
118.37300267163337,59.94035289712699,62.37824648792773,12,29.728741988974576,45.85648442112701,51.806659597990354,7.951328384695998,0,39.11062996650845,1
54.750977298716776,89.48191659896958,42.071523258820214,1,55.27571378606665,41.04273841035276,89.79163147593731,13.407471556971972,0,54.68890110215949,1
59.731610982655035,86.94109522164759,53.61564322429812,18,25.653521733699435,34.17363959819117,62.586861536656514,9.383963943778946,2,51.081114808043296,1
102.5619732905833,103.16892443954679,111.668516280212,7,470.67255676782764,37.63160001396781,54.49162866227277,17.074776260473662,0,10.811715770024676,1
118.09600215531697,46.76255807260198,48.47411989755244,5,227.68540931915598,47.45553402494623,54.30862160660581,9.619791608537232,0,42.02754369100151,1
49.43546605708129,96.40316318658462,37.87830921044538,15,331.8069799260945,41.24045436367731,63.135152399559196,19.9679563785283,0,50.36086848675724,1
71.15125228898577,103.93189301405826,124.59067896773932,2,309.8404167469351,34.62299894712468,77.8596509249616,21.74306523306058,0,17.85179629968141,1
103.86776870548199,32.20331103476263,49.65835876826594,17,231.9960916088646,20.508953385752115,65.02005788854693,21.068767992129757,0,48.0549661540199,0
50.38526433278263,55.41789507996667,49.99669971950503,8,22.697685619573946,47.904373275879436,79.02801570047907,25.627866708327407,0,60.86714127256802,1
66.34285549042681,74.10778123414462,82.78523661029504,21,198.46648431831719,30.20610007644687,64.35001651282806,17.35898813604453,0,39.78782921110952,1
110.46924162592003,39.71151797250238,70.75027102476497,26,399.4833473839114,15.76225072512698,96.87081574078138,22.26925952314675,0,35.22563774391179,1
51.764711635695704,53.56574139286884,32.04953440735528,7,50.072036173880605,2.928379808998388,56.80038372626808,13.465065762018675,0,65.7293727668181,0
64.32738334683008,95.73586088970214,28.653439792346433,3,389.4749653945074,45.67276721645463,81.27214761287995,22.127574066459204,0,48.38545073975798,1
49.08621809033158,68.1166243885913,112.49930012099469,15,368.0912422544081,14.521990564985538,86.19331362063946,15.370440532042865,0,32.99350571831228,1
102.71747647243438,82.42059691109151,67.32239084283228,5,382.41976619752614,25.640791203533382,62.50092481636774,10.883342773988542,0,29.99139892287289,1
88.90567470901934,52.462541134105926,72.1757433573367,1,223.94709106355512,47.50253842113637,44.88691190448629,9.952617554820401,0,41.14940826745187,1
83.08839588027882,104.72155755664473,45.465045531878445,30,98.98700323721398,38.80269262426809,94.82124013021314,25.22513382967686,0,42.664335794293535,1
87.9574626392896,103.04635388048726,76.65510310601326,18,303.0147345384346,20.677295142471063,78.27130960942216,25.12534403015464,0,28.344537941507483,1
73.58908747631503,109.3022311198811,43.77257739586487,31,342.657630091156,37.26358107481863,74.66443377779724,7.425094702360256,0,39.75735608636244,1
114.25339140578525,100.79667238397403,87.19794449760212,9,245.49132902450862,43.86587941433994,62.32254309378976,5.1524012241729125,0,20.208107741988073,1
44.86680178248741,79.82149497703026,77.11546092961068,6,227.1524932072863,37.86628112115297,93.71071732528013,29.270769517014536,0,45.14131241594316,1
48.64784640841318,60.8174850283075,51.92317491670795,23,439.2342195061309,20.342875864167308,64.91045669418563,24.239980922550192,0,51.3129045271002,1
52.41433333367165,74.45213872311155,32.972010018709696,21,485.1486884337469,2.508966382088346,45.85558039061401,22.713773808076876,0,52.41141214767193,1
43.875606721512774,50.065980048160476,30.77953918846352,15,159.80111597305063,16.363499094669447,93.52057893552285,22.55428361798761,0,66.58801823398963,0
111.57896124106456,55.224398186281164,102.83432913767929,22,251.99519710516495,29.862092733055697,87.71778547124245,21.960577103341343,0,25.170177369070544,0
70.3668297424239,63.51692992875435,97.88524898240709,7,103.44570360769359,44.842781016861025,82.52438287154797,28.1440697501214,0,38.27041781176715,1
57.70885026087182,49.07660555415206,99.19712576985019,6,292.7539229300416,25.42340762508153,97.32621212689861,28.41411497688278,0,40.14325013439575,0
113.87996823131276,88.52098835229057,43.30201034438896,4,355.34844583746207,4.735592774576047,68.30143257609201,13.52007358770252,0,33.72823825164777,1
78.80843008572725,67.83915890909772,39.94765103539358,21,41.68963883230971,20.41215385811333,81.38067335920577,27.245382994393662,0,53.91197260948438,0
57.268350573948766,54.585885860633134,123.27199892702316,19,184.07953143896353,31.46314727352355,87.51864546878532,20.456923907922377,0,34.102544877499966,1
113.90478495489836,46.11889269842184,58.41508304485009,7,162.73264030325842,48.61461795017424,83.34073576786437,19.516305092483286,0,41.52084750207085,1
101.58739840933549,106.78900094623017,104.75221243443283,5,432.35225905622474,24.94161645974816,84.34679154513678,28.332756332247843,0,13.17264129696575,1
88.8570499123818,76.68271494495605,21.033770835419002,28,390.4436151929686,21.21622600003282,46.7010549216395,6.244707052226718,0,48.33019097842826,1
87.43720623589823,58.80281217276739,21.01134166507777,16,319.9898801836471,21.891366104611826,75.43161191579374,19.70105027191556,1,53.67693590327569,1
52.719630376793745,31.036724016413395,109.60547713805421,6,168.51715796036677,40.16952446217785,58.830715048389095,5.9807835434652,0,44.36076130189528,1
102.13899688029969,36.38744619333322,121.43040560979391,31,336.9811702187638,43.36436459728899,86.64104774963306,26.58784440454554,0,24.019016453944985,1
107.11960442583452,32.804983577661574,96.59253160937467,29,347.98053051538403,49.14784552781444,80.15538094805676,9.353706936307747,0,30.72173208488897,1
98.37442267869054,106.62454738696022,128.43783141469024,31,239.01922235842423,29.51449926545098,91.41858314410922,11.629197039976113,0,10.769750981359763,0
46.44799815382594,32.35639249035734,27.196509174437033,7,189.251344394009,14.600142405373074,75.49131468987491,5.243671145908225,0,69.97274232326076,0
74.80915838181213,32.84358331930345,61.71133369684814,9,261.55190837092516,6.785355160333223,95.80869360874523,29.76501007290137,0,50.98455546421333,0
86.54905619823619,104.67535449739783,78.51608936076738,16,348.66495914699783,37.824075246233384,70.78404661412857,19.068526023104205,0,26.89953905979121,1
56.274138722626155,103.47189044059247,48.51530605213124,11,215.82431870632615,6.188420152368968,66.14157391113713,8.94231269517594,0,46.366009041459066,0
50.29812729270262,41.35815923045038,122.13134214973164,16,24.78350836153904,2.7607546692693385,90.32408214509596,15.800947716971473,0,42.018763518583995,0
40.55164726812989,34.956372246495064,121.4088306458581,1,347.26221665189036,4.742987355212219,63.881017299623515,8.56938215290329,0,39.50292020687328,1
56.020382010660626,107.52477437688823,37.66953015964675,29,466.92666022537946,40.937329275302034,88.83145440523816,25.16152818539792,0,43.85055736955558,1
63.55095374269755,106.00105208319677,78.16153134177375,13,203.8577411164998,2.7219652098241176,65.83708609236669,19.08126844849855,0,35.38643692282413,0
92.28039616327868,103.17020958427855,26.75268809186607,17,128.255278625654,9.453980051328543,65.79458858456685,21.38849271581231,0,45.70494704225172,0
102.62616148900469,72.70970215302548,109.50558335963171,24,295.9497600917703,28.320361650550048,98.3793072596277,21.223691690550265,0,21.03084898741882,0
85.08460735295502,104.30159880044498,123.57962786362042,28,285.5759654202016,20.79369886963746,65.15939931386309,21.4510026415344,0,15.083120734182089,0
101.97400030107254,73.48153823976722,60.53205235393029,30,185.6147935476319,38.02656586153103,48.09168396178332,12.247639736131095,0,37.938280699646704,1
80.5085215432532,100.19689158716902,119.0594121124658,19,213.62944764998946,30.00747344574307,40.457973970730606,25.791546670647275,0,19.843078710013387,1
63.00177615394395,56.71788032497651,61.61524417727265,3,337.98131700598657,14.783946730618103,87.11094317422479,21.710957636509427,0,47.661780303217185,1
58.728700571780664,80.7622919040779,71.6606308510137,1,396.7708153697384,38.17326665216537,97.81436365957616,13.136173297355251,0,39.73176091354038,1
111.60442212567409,106.76023391204046,74.24974057128733,22,300.54236070653104,37.30002880960524,82.84621811925729,16.115604357450618,0,22.461078300656567,1
110.83054174109341,109.74325364738814,67.43525539817955,8,95.87058779698965,27.37751346713718,86.48649596181664,27.19062011102967,0,28.195725459855353,0
89.68459438559107,96.04411909881448,42.58238379995033,16,254.91304596153392,19.130282831939272,91.96310013703373,26.519005499134085,0,40.49705152462356,0
42.471445349211876,104.06253653547591,96.21920017528949,6,365.51373644837673,18.35694226306227,44.39576165321883,12.364645663891,0,32.39359657404748,1
92.22865524237814,106.43776391045394,63.0368093158632,30,226.97205582006964,20.04327509024046,53.00615919147721,27.68258462953017,0,32.20479949615432,0
105.32373705019624,32.20481275273971,121.03523620702728,2,314.3184037034443,28.78649478575627,57.49494260616902,16.535852531263217,0,24.63116425072593,1
53.889255839392256,80.77159966208993,104.65824464738495,19,92.43080874441233,33.132519338420494,91.95811956325845,13.382454856276834,0,37.12727653863022,1
78.85276508308502,32.95959693052169,64.76518527286305,3,104.18776386744263,7.623049270260918,46.77919527748776,21.60511810803056,1,52.181578483916645,0
93.24867748978127,45.27428836291884,80.70701497124969,17,49.65655459160554,15.99105433745639,86.91708825787775,11.228584521334199,0,42.4277373717639,0
108.92303485733248,95.25444081645531,62.09232562725942,23,36.30860519437614,47.40509500606131,61.51239494470853,6.782443539303053,0,34.36448333031048,1
49.26787334902214,109.79887587472686,99.402339248968,23,77.81290539028863,9.084838772158482,67.90657028314794,10.674829847074719,0,34.34629660530291,0
110.68509709004141,55.631568724816496,68.3681881909319,2,47.19000101748945,6.474733331032089,95.37665698502477,16.004603870082704,0,39.74815550489699,0
85.03081070897008,109.02868935258924,120.55229721092076,11,94.76114662132136,26.965228497466846,97.02962023444564,16.82529918161842,0,18.875647356536987,0
44.368465877750836,42.90650852587423,35.33296266818522,30,495.38153170324006,36.72856160132668,75.40741083154246,18.551974523071344,0,59.819062390867074,1
104.7943921496271,84.00050981443044,28.27850878317861,20,425.78628426743444,24.951734978433375,42.02127549461829,20.05213473533146,0,40.00202167940486,1
113.47385817678328,71.42631874399669,125.52377214148909,5,150.1580820144774,4.127168996979708,65.96377118401453,9.050159856669698,0,16.68597842426857,0
